game,game_time,blue_team,blue_team_dragons,blue_team_gold,blue_team_inhibitors,blue_team_barons,blue_team_towers,blue_team_kills,blue_team_top,blue_team_top_kills,blue_team_top_deaths,blue_team_top_assists,blue_team_top_cs,blue_team_top_gold,blue_team_jungle,blue_team_jungle_kills,blue_team_jungle_deaths,blue_team_jungle_assists,blue_team_jungle_cs,blue_team_jungle_gold,blue_team_mid,blue_team_mid_kills,blue_team_mid_deaths,blue_team_mid_assists,blue_team_mid_cs,blue_team_mid_gold,blue_team_bottom,blue_team_bottom_kills,blue_team_bottom_deaths,blue_team_bottom_assists,blue_team_bottom_cs,blue_team_bottom_gold,blue_team_support,blue_team_support_kills,blue_team_support_deaths,blue_team_support_assists,blue_team_support_cs,blue_team_support_gold,red_team,red_team_dragons,red_team_gold,red_team_inhibitors,red_team_barons,red_team_towers,red_team_kills,red_team_top,red_team_top_kills,red_team_top_deaths,red_team_top_assists,red_team_top_cs,red_team_top_gold,red_team_jungle,red_team_jungle_kills,red_team_jungle_deaths,red_team_jungle_assists,red_team_jungle_cs,red_team_jungle_gold,red_team_mid,red_team_mid_kills,red_team_mid_deaths,red_team_mid_assists,red_team_mid_cs,red_team_mid_gold,red_team_bottom,red_team_bottom_kills,red_team_bottom_deaths,red_team_bottom_assists,red_team_bottom_cs,red_team_bottom_gold,red_team_support,red_team_support_kills,red_team_support_deaths,red_team_support_assists,red_team_support_cs,red_team_support_gold
107,mid,KBM,"['mountain', 'infernal', 'infernal']",58.0 K,0,0,3,11,Lonely,4,3,4,258,12.7 K,Malrang,1,3,6,162,9.7 K,Hauz,3,2,7,249,11.8 K,Netuno,3,2,5,379,16.5 K,Ceos,0,8,8,30,7.4 K,RED,"['infernal', 'ocean']",63.7 K,2,2,8,18,fNb,4,3,6,284,14.7 K,Aegis,1,1,8,249,12.8 K,Grevthar,6,2,10,224,12.6 K,Brance,6,1,6,255,14.8 K,JoJo,1,4,17,29,8.8 K
108,mid,RED,[],18.7 K,0,0,0,3,fNb,0,0,0,96,3.6 K,Aegis,0,0,3,73,3.6 K,Grevthar,0,0,0,114,4.0 K,Brance,3,0,0,100,4.9 K,JoJo,0,0,3,15,2.6 K,KBM,['hextech'],16.4 K,0,0,0,0,Lonely,0,0,0,100,3.7 K,Malrang,0,0,0,67,3.2 K,Hauz,0,0,0,105,3.8 K,Netuno,0,1,0,88,3.5 K,Ceos,0,2,0,13,2.2 K
109,mid,LOS,"['chemtech', 'cloud']",48.7 K,0,0,3,11,SuperCleber,5,0,4,281,12.2 K,Seize,0,1,5,154,8.2 K,Envy,3,2,3,224,10.3 K,Celo,3,0,5,262,11.9 K,Kabbie,0,0,8,30,6.2 K,VKS,"['cloud', 'mountain']",46.3 K,0,1,4,3,Guigo,0,3,0,217,8.9 K,Disamis,1,2,2,173,8.9 K,Leleko,2,1,1,246,10.5 K,Smiley,0,3,2,294,11.6 K,ProDelta,0,2,2,40,6.3 K
11,mid,RED,"['cloud', 'infernal', 'infernal', 'infernal']",70.3 K,1,2,7,12,fNb,1,2,6,319,13.8 K,Aegis,2,1,9,245,13.3 K,Grevthar,3,1,7,278,15.3 K,Brance,4,3,4,294,15.9 K,frosty,2,2,8,115,12.0 K,LOS,"['infernal', 'chemtech']",59.5 K,0,0,1,9,SuperCleber,2,3,6,284,12.8 K,Seize,0,4,4,187,10.0 K,Envy,3,2,4,359,14.6 K,Celo,1,3,8,234,11.9 K,Kabbie,3,0,5,113,10.2 K
110,mid,LOS,"['cloud', 'hextech', 'hextech', 'hextech']",68.5 K,2,2,8,22,SuperCleber,2,3,7,258,12.7 K,Seize,3,2,12,163,11.9 K,Envy,8,4,5,281,16.0 K,Celo,7,3,9,348,17.8 K,Kabbie,1,4,17,32,10.1 K,VKS,['mountain'],63.3 K,0,0,5,16,Guigo,4,4,5,294,13.6 K,Disamis,0,6,9,165,9.9 K,Leleko,4,3,6,273,12.9 K,Smiley,6,5,7,367,18.4 K,ProDelta,2,4,11,38,8.6 K
111,mid,LOS,[],21.6 K,0,0,0,3,SuperCleber,1,1,0,116,4.8 K,Seize,1,0,2,76,4.3 K,Envy,1,2,1,111,4.6 K,Celo,0,1,0,128,5.1 K,Kabbie,0,0,2,13,2.8 K,VKS,['chemtech'],20.6 K,0,0,0,4,Guigo,1,1,0,84,3.6 K,Disamis,1,1,1,83,4.1 K,Leleko,0,1,1,117,4.3 K,Smiley,2,0,0,118,5.6 K,ProDelta,0,0,3,21,3.1 K
112,mid,LOS,"['infernal', 'infernal']",56.0 K,0,1,3,14,SuperCleber,4,3,7,286,14.0 K,Seize,4,1,10,140,9.9 K,Envy,3,1,9,267,11.9 K,Celo,2,3,9,287,12.5 K,Kabbie,1,2,12,29,7.7 K,VKS,"['infernal', 'hextech', 'ocean']",55.1 K,0,0,4,10,Guigo,3,3,3,293,12.2 K,Disamis,2,2,5,163,9.3 K,Leleko,1,1,5,287,12.4 K,Smiley,3,3,5,317,13.8 K,ProDelta,1,5,8,38,7.3 K
113,mid,VKS,[],35.2 K,0,0,2,7,Guigo,1,3,1,156,7.0 K,Disamis,3,3,2,144,7.5 K,Leleko,2,1,1,190,8.4 K,Smiley,1,5,5,185,7.5 K,ProDelta,0,5,6,25,4.8 K,LOS,"['hextech', 'chemtech', 'mountain']",39.4 K,0,0,3,17,SuperCleber,1,1,5,194,7.8 K,Seize,2,1,13,114,7.2 K,Envy,7,1,6,190,9.5 K,Celo,5,1,9,189,9.4 K,Kabbie,2,3,11,22,5.4 K
114,mid,PNG,['ocean'],11.9 K,0,0,0,0,Wizer,0,1,0,53,2.3 K,CarioK,0,0,0,53,2.5 K,dyNquedo,0,0,0,66,2.6 K,TitaN,0,1,0,65,2.7 K,Kuri,0,1,0,9,1.8 K,LLL,[],13.7 K,0,0,0,3,Robo,1,0,0,68,3.2 K,Croc,0,0,0,54,2.5 K,tinowns,2,0,0,73,3.5 K,Route,0,0,2,18,2.2 K,RedBert,0,0,2,40,2.3 K
115,mid,LLL,['chemtech'],42.2 K,0,0,2,6,Robo,0,1,3,244,9.2 K,Croc,3,2,3,145,8.6 K,tinowns,2,1,2,200,9.1 K,Route,1,2,5,221,9.6 K,RedBert,0,1,6,20,5.7 K,PNG,"['chemtech', 'cloud', 'mountain']",43.3 K,0,0,2,7,Wizer,1,1,0,240,9.9 K,CarioK,2,2,3,171,8.5 K,dyNquedo,2,0,2,224,9.9 K,TitaN,2,3,1,242,9.8 K,Kuri,0,0,3,35,5.3 K
116,mid,LLL,[],23.4 K,0,0,0,3,Robo,0,1,1,141,5.3 K,Croc,0,1,0,81,4.2 K,tinowns,3,1,0,135,5.8 K,Route,0,0,0,141,4.9 K,RedBert,0,0,1,23,3.2 K,PNG,"['ocean', 'cloud']",24.8 K,0,0,0,3,Wizer,1,1,1,121,5.1 K,CarioK,2,1,1,98,5.2 K,dyNquedo,0,1,2,139,5.5 K,TitaN,0,0,0,156,5.8 K,Kuri,0,0,0,33,3.2 K
117,mid,LLL,[],23.6 K,0,0,0,2,Robo,0,1,1,129,5.2 K,Croc,0,3,2,88,4.5 K,tinowns,1,1,1,127,5.2 K,Route,0,0,1,120,5.2 K,RedBert,1,1,1,22,3.5 K,PNG,['infernal'],25.0 K,0,0,0,6,Wizer,2,0,0,116,5.3 K,CarioK,1,1,4,81,4.6 K,dyNquedo,1,0,3,132,5.4 K,TitaN,2,1,3,138,6.0 K,Kuri,0,0,5,29,3.7 K
118,mid,RED,[],17.7 K,0,0,0,4,fNb,0,1,1,76,3.2 K,Aegis,0,1,4,59,3.5 K,Grevthar,4,0,0,106,5.2 K,Brance,0,0,1,84,3.4 K,JoJo,0,1,1,18,2.4 K,VKS,['hextech'],18.0 K,0,0,0,3,Guigo,1,1,1,79,3.7 K,Disamis,2,2,1,68,4.0 K,Leleko,0,0,1,101,3.8 K,Smiley,0,0,1,102,4.0 K,ProDelta,0,1,1,17,2.5 K
119,mid,RED,['hextech'],29.0 K,0,0,1,5,fNb,1,0,2,155,6.7 K,Aegis,2,0,1,120,6.2 K,Grevthar,0,1,2,149,5.8 K,Brance,2,0,3,138,6.4 K,JoJo,0,1,4,21,3.9 K,VKS,['ocean'],27.7 K,0,0,0,2,Guigo,0,1,0,156,6.4 K,Disamis,0,0,2,95,4.9 K,Leleko,0,2,1,164,6.1 K,Smiley,1,1,1,161,6.3 K,ProDelta,1,1,1,27,4.0 K
12,mid,LLL,"['hextech', 'mountain']",32.3 K,0,0,0,9,Robo,5,3,0,155,7.8 K,Croc,2,0,5,111,6.5 K,tinowns,1,1,5,184,7.1 K,Route,0,0,3,169,6.5 K,RedBert,0,1,3,32,4.4 K,LBR,['chemtech'],33.1 K,0,0,2,5,Makes,1,4,1,153,6.4 K,Drakehero,1,4,2,113,5.9 K,Pilot,0,0,4,181,7.8 K,micaO,2,1,0,182,7.5 K,Cavalo,1,0,1,34,5.5 K
120,mid,VKS,['mountain'],37.7 K,0,0,3,8,Guigo,1,3,2,142,7.9 K,Disamis,0,0,7,113,6.4 K,Leleko,2,2,4,173,7.6 K,Smiley,2,0,3,227,9.5 K,ProDelta,3,0,5,34,6.3 K,RED,"['ocean', 'chemtech']",34.5 K,0,0,2,5,fNb,0,3,2,170,7.1 K,Aegis,2,3,1,131,6.9 K,Grevthar,0,1,1,192,7.0 K,Brance,2,1,1,192,8.3 K,JoJo,1,0,3,27,5.2 K
121,mid,VKS,[],37.5 K,0,0,0,6,Guigo,0,1,0,199,7.7 K,Disamis,2,1,3,160,7.9 K,Leleko,2,2,3,212,8.3 K,Smiley,2,2,3,212,8.4 K,ProDelta,0,2,6,36,5.2 K,RED,"['hextech', 'cloud', 'mountain']",38.8 K,0,0,2,8,fNb,2,0,2,186,8.4 K,Aegis,1,3,4,167,7.8 K,Grevthar,1,0,2,205,8.2 K,Brance,3,2,4,206,9.2 K,JoJo,1,1,5,26,5.4 K
126,mid,LLL,"['mountain', 'mountain']",43.1 K,0,0,3,6,Robo,3,1,1,229,9.9 K,Croc,0,0,6,169,8.0 K,tinowns,0,0,5,258,10.0 K,Route,2,0,3,230,9.5 K,RedBert,1,3,4,32,5.7 K,PNG,"['cloud', 'infernal']",40.9 K,0,0,2,4,Wizer,1,2,1,217,8.8 K,CarioK,1,2,2,149,7.4 K,dyNquedo,1,0,2,244,9.9 K,TitaN,1,1,1,250,9.4 K,Kuri,0,1,3,30,5.3 K
127,mid,LLL,['infernal'],29.3 K,0,0,1,3,Robo,1,0,0,148,6.5 K,Croc,0,1,3,102,5.8 K,tinowns,1,1,1,172,6.8 K,Route,1,0,0,151,6.2 K,RedBert,0,1,1,37,4.1 K,PNG,['ocean'],28.4 K,0,0,1,3,Wizer,0,2,1,117,5.3 K,CarioK,0,1,3,109,5.7 K,dyNquedo,2,0,1,171,6.9 K,TitaN,1,0,0,176,6.5 K,Kuri,0,0,3,26,4.0 K
128,mid,LLL,[],41.2 K,0,0,3,7,Robo,0,3,0,196,8.1 K,Croc,3,4,4,158,9.5 K,tinowns,3,2,3,205,10.0 K,Route,1,2,3,204,8.4 K,RedBert,0,3,4,27,5.3 K,PNG,"['infernal', 'chemtech', 'mountain']",41.3 K,0,0,1,14,Wizer,5,1,6,198,9.7 K,CarioK,1,3,10,129,7.2 K,dyNquedo,2,1,10,196,8.8 K,TitaN,5,1,6,217,10.0 K,Kuri,1,1,11,26,5.7 K
129,mid,LLL,['mountain'],49.0 K,1,1,7,12,Robo,6,3,4,190,11.9 K,Croc,2,1,8,142,8.8 K,tinowns,3,0,9,223,10.9 K,Route,1,0,6,251,10.8 K,RedBert,0,2,11,30,6.7 K,PNG,"['mountain', 'ocean', 'hextech']",40.4 K,0,0,2,6,Wizer,1,2,1,192,8.3 K,CarioK,0,4,5,131,6.9 K,dyNquedo,2,0,4,207,9.7 K,TitaN,2,3,4,240,9.8 K,Kuri,1,3,4,23,5.7 K
13,mid,PNG,[],21.2 K,0,0,0,2,Wizer,1,0,0,121,4.9 K,CarioK,0,1,1,86,4.0 K,dyNquedo,1,0,0,113,4.4 K,TitaN,0,0,1,130,4.8 K,Kuri,0,0,1,17,3.1 K,FUR,"['infernal', 'cloud']",20.7 K,0,0,0,1,Destroy,0,1,0,115,4.3 K,Mir,0,1,1,94,4.1 K,Tutsz,1,0,0,124,4.7 K,Ayu,0,0,1,120,4.4 K,zay,0,0,1,22,3.2 K
130,mid,LLL,[],17.5 K,0,0,0,0,Robo,0,0,0,113,4.3 K,Croc,0,1,0,72,3.4 K,tinowns,0,0,0,99,3.7 K,Route,0,0,0,96,3.7 K,RedBert,0,0,0,20,2.3 K,PNG,['infernal'],16.8 K,0,0,0,1,Wizer,0,0,0,93,3.5 K,CarioK,0,0,1,68,3.3 K,dyNquedo,0,0,0,99,3.6 K,TitaN,1,0,0,100,4.0 K,Kuri,0,0,1,25,2.4 K
14,mid,VKS,"['cloud', 'hextech']",32.6 K,0,0,3,5,Guigo,1,1,0,164,6.5 K,Disamis,1,0,3,126,6.2 K,Toucouille,2,0,2,182,7.7 K,Smiley,1,0,1,173,7.6 K,ProDelta,0,1,4,26,4.6 K,ITZ,[],27.6 K,0,0,0,2,Tay,0,1,0,138,5.3 K,Yampi,0,2,1,115,5.4 K,Aithusa,1,0,0,148,6.1 K,NinjaKiwi,1,1,0,152,6.7 K,Damage,0,1,1,22,4.1 K
15,mid,FX,[],29.9 K,0,0,2,5,Kiari,1,1,1,164,6.3 K,sting,0,4,3,110,5.6 K,Fuuu,3,2,0,150,7.4 K,Kojima,1,0,2,151,6.3 K,scamber,0,2,3,27,4.3 K,KBM,"['cloud', 'ocean', 'hextech']",33.6 K,0,0,2,9,Lonely,0,1,1,149,6.1 K,Malrang,2,0,5,116,6.2 K,Hauz,6,1,2,170,9.1 K,Netuno,1,2,4,176,7.3 K,Ceos,0,1,8,17,4.8 K
16,mid,FX,['mountain'],29.9 K,0,0,1,10,Kiari,1,2,3,127,5.5 K,sting,2,2,7,113,6.4 K,Fuuu,4,0,4,153,7.2 K,Kojima,2,0,2,136,6.1 K,scamber,1,0,7,20,4.7 K,VKS,['hextech'],28.6 K,0,0,2,4,Guigo,2,1,1,146,6.4 K,Disamis,0,2,3,113,5.4 K,Toucouille,1,4,2,149,6.7 K,Smiley,1,0,0,166,6.4 K,ProDelta,0,3,1,30,3.8 K
17,mid,KBM,['cloud'],24.2 K,0,0,0,1,Lonely,0,0,0,130,4.8 K,Malrang,0,0,1,88,4.3 K,Hauz,1,0,0,151,6.3 K,Netuno,0,0,0,132,5.1 K,Ceos,0,0,0,34,3.6 K,RED,['chemtech'],23.6 K,0,0,0,0,fNb,0,0,0,133,4.9 K,Aegis,0,1,0,111,4.7 K,Grevthar,0,0,0,146,5.1 K,Brance,0,0,0,124,4.9 K,JoJo,0,0,0,43,4.0 K
18,mid,LBR,['infernal'],42.8 K,0,0,3,8,Makes,6,1,2,217,10.0 K,Drakehero,1,1,4,171,8.4 K,Pilot,1,0,1,263,10.3 K,micaO,0,3,2,207,8.4 K,Cavalo,0,4,4,34,5.7 K,PNG,"['cloud', 'hextech']",46.4 K,0,1,4,9,Wizer,1,5,1,209,9.1 K,CarioK,2,1,3,172,8.8 K,dyNquedo,1,0,4,216,9.9 K,TitaN,4,1,4,256,11.6 K,Kuri,1,1,8,27,6.9 K
19,mid,LOS,"['mountain', 'hextech', 'ocean']",37.3 K,0,0,3,13,SuperCleber,4,0,6,161,8.6 K,Seize,2,0,5,130,7.1 K,Envy,5,1,3,181,8.9 K,Celo,2,1,4,149,7.7 K,Kabbie,0,1,10,26,5.0 K,ITZ,[],31.7 K,0,0,3,3,Tay,0,4,0,114,5.8 K,Yampi,0,3,3,96,5.9 K,Aithusa,1,2,0,153,6.8 K,NinjaKiwi,0,2,3,179,7.4 K,Damage,2,2,1,32,5.8 K
2,mid,LBR,[],45.3 K,0,1,3,6,Makes,1,1,2,211,9.9 K,Drakehero,0,3,5,148,8.1 K,Pilot,4,1,0,230,11.1 K,micaO,0,3,3,237,9.6 K,Cavalo,1,2,2,47,6.6 K,ITZ,"['hextech', 'hextech', 'chemtech', 'infernal']",45.4 K,0,0,2,10,Tay,0,0,1,232,9.2 K,Yampi,2,2,8,184,9.3 K,Aithusa,5,1,2,235,10.8 K,NinjaKiwi,3,1,4,241,10.0 K,Damage,0,2,8,28,6.1 K
20,mid,FUR,['mountain'],30.8 K,0,0,0,7,Destroy,2,1,2,143,6.8 K,Mir,0,3,6,106,5.6 K,Tutsz,1,0,2,168,6.7 K,Ayu,4,2,1,161,7.4 K,zay,0,1,5,21,4.3 K,LLL,"['infernal', 'hextech']",32.2 K,0,0,2,7,Robo,3,3,3,141,7.2 K,Croc,2,2,2,120,6.1 K,tinowns,1,0,3,194,7.8 K,Route,1,0,4,152,6.6 K,RedBert,0,2,4,20,4.4 K
21,mid,LBR,[],40.8 K,0,0,2,9,Makes,5,6,0,190,10.2 K,Drakehero,0,3,3,138,7.4 K,Pilot,1,3,0,202,8.1 K,micaO,1,2,4,215,8.8 K,Cavalo,2,0,3,42,6.3 K,KBM,"['ocean', 'ocean', 'infernal', 'cloud']",43.6 K,0,0,3,14,Lonely,5,2,3,194,10.4 K,Malrang,4,2,5,131,8.6 K,Hauz,2,0,10,203,9.0 K,Netuno,1,2,2,230,9.2 K,Ceos,2,3,5,33,6.4 K
22,mid,VKS,[],17.6 K,0,0,0,2,Guigo,0,1,0,85,3.5 K,Disamis,1,0,1,71,3.8 K,Toucouille,1,0,0,105,4.2 K,Smiley,0,1,1,93,3.5 K,ProDelta,0,2,1,22,2.5 K,RED,['hextech'],18.4 K,0,0,0,4,fNb,1,0,0,79,3.9 K,Aegis,2,2,1,63,3.9 K,Grevthar,0,0,2,87,3.6 K,Brance,1,0,2,101,4.3 K,JoJo,0,0,3,21,2.8 K
23,mid,PNG,['ocean'],45.6 K,0,1,3,7,Wizer,0,1,2,224,8.6 K,CarioK,0,2,6,155,8.2 K,dyNquedo,2,0,0,270,10.5 K,TitaN,4,3,1,249,12.0 K,Kuri,0,0,4,35,6.2 K,LOS,"['mountain', 'infernal']",42.3 K,0,0,2,6,SuperCleber,0,0,0,254,9.6 K,Seize,0,2,3,152,7.4 K,Envy,2,0,1,242,9.9 K,Celo,3,3,1,217,9.3 K,Kabbie,1,2,4,34,6.1 K
24,mid,LLL,"['cloud', 'mountain']",29.9 K,0,0,2,3,Robo,2,2,1,163,7.6 K,Croc,0,1,0,94,4.9 K,tinowns,0,1,2,171,6.8 K,Route,1,1,0,165,6.4 K,RedBert,0,0,0,28,4.1 K,FX,[],30.4 K,0,0,1,5,Kiari,2,0,2,163,7.4 K,sting,1,1,2,98,5.7 K,Fuuu,2,1,0,165,6.7 K,Kojima,0,0,1,170,6.3 K,scamber,0,1,2,28,4.2 K
25,mid,ITZ,['ocean'],33.0 K,0,0,2,0,Tay,0,1,0,185,7.1 K,Yampi,0,1,0,123,6.0 K,Aithusa,0,0,0,181,7.2 K,NinjaKiwi,0,0,0,198,7.9 K,Damage,0,0,0,24,4.9 K,FUR,"['infernal', 'cloud']",35.7 K,0,0,3,2,Destroy,0,0,2,184,7.3 K,Mir,0,0,1,167,7.1 K,Tutsz,1,0,0,211,8.8 K,Ayu,0,0,1,168,6.7 K,zay,1,0,1,32,5.8 K
26,mid,VKS,"['infernal', 'cloud', 'ocean']",40.2 K,0,1,3,12,Guigo,4,1,6,174,9.3 K,Disamis,0,2,6,140,6.9 K,Toucouille,3,0,4,189,8.4 K,Smiley,4,0,3,182,9.5 K,ProDelta,1,1,8,30,6.1 K,LBR,[],32.0 K,0,0,0,4,Makes,0,5,3,157,6.3 K,Drakehero,0,3,3,121,6.1 K,Pilot,3,2,1,160,7.2 K,micaO,1,0,1,194,7.8 K,Cavalo,0,2,3,27,4.6 K
27,mid,LOS,[],35.0 K,0,0,1,7,SuperCleber,2,0,1,208,8.6 K,Seize,2,3,3,126,6.9 K,Envy,2,0,2,207,8.1 K,Celo,1,1,4,138,6.7 K,Kabbie,0,2,4,33,4.7 K,FUR,"['chemtech', 'mountain', 'cloud']",37.3 K,0,0,2,6,Destroy,0,2,1,201,7.9 K,Mir,0,1,3,161,6.8 K,Tutsz,1,0,2,200,7.7 K,Ayu,4,2,0,195,9.2 K,zay,1,2,4,44,5.7 K
28,mid,ITZ,['cloud'],37.0 K,0,0,2,9,Tay,2,2,2,173,7.8 K,Yampi,2,1,5,126,6.9 K,Aithusa,0,2,5,188,8.2 K,NinjaKiwi,3,0,2,216,8.9 K,Damage,1,0,4,30,5.3 K,LLL,"['mountain', 'ocean']",35.6 K,0,0,2,5,Robo,1,4,2,182,7.6 K,Croc,1,2,2,140,6.8 K,tinowns,2,0,0,210,8.5 K,Route,1,2,0,201,7.7 K,RedBert,0,1,2,22,4.9 K
29,mid,KBM,[],33.6 K,0,0,2,0,Lonely,0,2,0,185,6.9 K,Malrang,0,1,0,146,6.3 K,Hauz,0,0,0,231,9.3 K,Netuno,0,0,0,170,6.5 K,Ceos,0,1,0,38,4.5 K,PNG,"['ocean', 'infernal', 'cloud']",35.9 K,0,0,3,4,Wizer,1,0,3,190,7.9 K,CarioK,0,0,4,126,6.2 K,dyNquedo,0,0,4,207,8.0 K,TitaN,2,0,0,216,8.6 K,Kuri,1,0,3,26,5.3 K
3,mid,FX,"['ocean', 'cloud']",28.9 K,0,0,0,7,Kiari,1,1,3,134,6.1 K,sting,3,2,2,121,6.3 K,Fuuu,2,1,2,149,6.5 K,Kojima,0,0,0,166,6.0 K,scamber,0,0,2,19,4.0 K,FUR,[],26.7 K,0,0,0,4,Destroy,0,1,0,138,5.7 K,Mir,2,3,1,101,5.6 K,Tutsz,2,3,1,156,6.3 K,Ayu,0,0,0,153,5.5 K,zay,0,0,0,22,3.7 K
30,mid,RED,"['cloud', 'infernal', 'chemtech']",41.7 K,0,0,4,10,fNb,2,1,1,167,7.9 K,Aegis,3,1,6,130,8.5 K,Grevthar,2,0,2,200,8.5 K,Brance,3,0,2,240,11.2 K,JoJo,0,2,6,30,5.6 K,FX,[],39.9 K,0,1,2,4,Kiari,2,3,0,186,9.5 K,sting,1,2,3,148,7.7 K,Fuuu,1,1,2,206,8.7 K,Kojima,0,1,3,47,6.1 K,scamber,0,3,3,172,7.8 K
31,mid,KBM,"['hextech', 'ocean']",50.8 K,0,1,6,10,Lonely,7,3,0,213,11.4 K,Malrang,2,0,5,148,9.4 K,Hauz,0,3,5,239,10.8 K,Netuno,1,1,2,271,11.9 K,Ceos,0,2,9,39,7.2 K,ITZ,"['cloud', 'cloud']",50.2 K,0,0,5,9,Tay,2,4,3,256,12.1 K,Yampi,0,1,6,170,8.5 K,Aithusa,3,2,4,247,11.4 K,NinjaKiwi,3,1,2,269,11.5 K,Damage,1,2,6,28,6.8 K
32,mid,FUR,['hextech'],24.6 K,0,0,0,5,Destroy,0,0,0,144,5.1 K,Mir,1,0,2,97,4.8 K,Tutsz,0,0,0,143,5.0 K,Ayu,0,2,4,110,4.7 K,zay,3,2,1,22,5.1 K,VKS,['cloud'],24.3 K,0,0,0,4,Guigo,0,0,0,131,4.8 K,Disamis,0,1,2,80,4.2 K,Toucouille,0,0,1,134,4.9 K,Smiley,4,2,0,147,6.6 K,ProDelta,0,2,4,14,3.8 K
33,mid,LLL,"['infernal', 'mountain']",50.5 K,0,1,3,8,Robo,3,1,3,250,11.1 K,Croc,0,2,6,157,8.7 K,tinowns,4,0,2,268,11.7 K,Route,1,1,4,257,12.1 K,RedBert,0,0,6,27,6.9 K,RED,"['mountain', 'ocean']",46.0 K,0,0,2,4,fNb,0,0,2,253,10.1 K,Aegis,0,5,3,145,8.0 K,Grevthar,3,2,1,256,10.8 K,Brance,1,0,0,258,10.6 K,frosty,0,1,3,34,6.5 K
34,mid,FX,['mountain'],38.9 K,0,0,3,6,Kiari,0,1,3,192,8.1 K,sting,0,3,3,151,7.2 K,Fuuu,3,0,1,211,9.5 K,Kojima,1,1,1,222,8.4 K,scamber,2,1,2,30,5.7 K,PNG,"['chemtech', 'hextech']",38.2 K,0,0,2,6,Wizer,2,1,1,194,8.2 K,CarioK,0,1,6,137,6.7 K,dyNquedo,2,2,4,202,8.8 K,TitaN,2,1,3,227,9.1 K,Kuri,0,1,6,39,5.3 K
35,mid,LBR,"['mountain', 'cloud']",41.5 K,0,1,0,6,Makes,1,2,1,210,8.4 K,Drakehero,0,0,6,149,7.6 K,Pilot,3,1,3,230,9.9 K,micaO,1,0,3,238,9.5 K,Cavalo,1,2,4,41,6.2 K,LOS,"['chemtech', 'chemtech']",41.5 K,0,0,3,5,SuperCleber,1,0,1,231,9.9 K,Seize,2,3,2,138,7.7 K,Envy,0,3,2,227,8.9 K,Celo,2,0,1,227,9.4 K,Kabbie,0,0,3,34,5.5 K
36,mid,LOS,['cloud'],29.4 K,0,0,2,3,SuperCleber,0,1,1,146,5.8 K,Seize,1,0,1,105,5.7 K,Envy,1,0,0,192,7.4 K,Celo,1,0,0,164,6.3 K,Kabbie,0,0,1,26,4.1 K,LLL,['mountain'],29.4 K,0,0,3,1,Robo,0,1,1,145,6.5 K,Croc,0,0,0,114,5.4 K,tinowns,0,1,0,173,6.6 K,Route,0,1,0,167,6.4 K,RedBert,1,0,0,29,4.4 K
37,mid,FX,['ocean'],38.0 K,0,0,3,9,Kiari,2,0,1,204,8.5 K,sting,2,0,5,127,7.2 K,Fuuu,2,0,4,198,8.5 K,Kojima,2,1,3,191,8.4 K,scamber,1,0,5,26,5.4 K,ITZ,"['cloud', 'mountain']",32.2 K,0,0,2,1,Tay,0,0,0,216,8.0 K,Yampi,0,2,0,121,5.8 K,Aithusa,1,2,0,165,6.9 K,NinjaKiwi,0,3,1,184,6.8 K,Damage,0,2,1,28,4.7 K
38,mid,RED,"['mountain', 'hextech', 'ocean']",34.7 K,0,0,2,10,fNb,1,2,5,149,6.5 K,Aegis,1,1,6,148,6.7 K,Grevthar,1,0,5,169,6.8 K,Brance,7,0,0,191,9.9 K,JoJo,0,1,9,26,4.8 K,LBR,[],31.4 K,0,0,1,4,Makes,2,2,1,174,7.5 K,Drakehero,2,2,1,112,6.4 K,Pilot,0,2,3,169,6.9 K,micaO,0,1,0,174,6.3 K,Cavalo,0,3,1,35,4.3 K
39,mid,FUR,['cloud'],43.7 K,0,0,3,8,Destroy,1,0,6,237,9.8 K,Mir,3,3,4,151,8.8 K,Tutsz,1,1,5,249,10.4 K,Ayu,3,2,2,214,9.1 K,zay,0,2,7,30,5.8 K,KBM,"['cloud', 'ocean', 'hextech']",41.4 K,0,0,2,8,Lonely,1,1,3,197,8.7 K,Malrang,2,3,4,121,7.2 K,Hauz,3,1,5,228,9.7 K,Netuno,2,0,4,229,10.0 K,Ceos,0,3,5,39,5.7 K
4,mid,VKS,"['chemtech', 'infernal']",35.0 K,0,0,3,3,Guigo,1,1,0,192,7.4 K,Disamis,1,0,1,132,6.5 K,Toucouille,0,0,0,210,7.8 K,Smiley,0,0,1,223,8.2 K,ProDelta,0,0,2,27,5.2 K,LOS,['mountain'],31.4 K,0,0,1,1,SuperCleber,1,2,0,171,6.8 K,Seize,0,0,1,119,5.7 K,Envy,0,0,0,199,7.4 K,Celo,0,0,0,199,7.0 K,Kabbie,0,1,0,39,4.5 K
40,mid,PNG,[],18.4 K,0,0,0,5,Wizer,1,0,0,86,4.0 K,CarioK,1,1,2,58,3.4 K,dyNquedo,0,1,1,87,3.5 K,TitaN,2,2,2,94,4.4 K,Kuri,1,0,2,16,3.1 K,VKS,['ocean'],17.1 K,0,0,0,4,Guigo,0,1,0,81,3.1 K,Disamis,1,2,3,49,3.5 K,Toucouille,3,0,0,87,4.3 K,Smiley,0,1,1,105,3.7 K,ProDelta,0,1,2,16,2.7 K
